"","titulo","medio","url","nombre","categoria","rol_respecto_ia","orientacion_tecnologica","analisis"
"32","Cómo evitar que clonen tu voz con apps de Inteligencia Artificial","bbcl","https://www.biobiochile.cl/noticias/ciencia-y-tecnologia/pc-e-internet/2023/05/25/como-evitar-que-clonen-tu-voz-con-apps-de-inteligencia-artificial.shtml","Ruth Card y Greg","Sociedad Civil","Víctimas de estafa que ilustran los riesgos de la IA","tecnofobia","El discurso mediático sobre la IA en esta noticia se centra prominentemente en sus aplicaciones maliciosas, particularmente la suplantación de voz para cometer estafas. La narrativa adopta una orientación marcadamente tecnofóbica, al destacar los peligros y la facilidad con la que la tecnología puede ser utilizada para el fraude, ejemplificado por el caso de Emma Watson y la estafa sufrida por Ruth Card. Se enfatizan las advertencias de expertos y autoridades sobre la necesidad de medidas de seguridad, omitiendo deliberadamente los potenciales beneficios o usos benignos de esta tecnología. El marco interpretativo principal es el de la amenaza a la seguridad individual y la vulnerabilidad ante el avance tecnológico, lo que genera una percepción de riesgo elevado."
"33","Starmer advierte que el Reino Unido debe prepararse para la guerra ante la amenaza rusa","bbcl","https://www.biobiochile.cl/noticias/internacional/europa/2025/06/02/starmer-advierte-que-el-reino-unido-debe-prepararse-para-la-guerra-ante-la-amenaza-rusa.shtml","Keir Starmer","Políticos","Menciona la IA como un componente de la modernización militar y la letalidad de las fuerzas armadas.","neutralidad","La noticia se centra en la reorientación de la política de defensa del Reino Unido hacia la preparación para la guerra, enmarcada por la percibida amenaza rusa. La Inteligencia Artificial se menciona tangencialmente como una tecnología que aumentará la letalidad de las fuerzas armadas, sin un análisis profundo de sus implicaciones o riesgos. El discurso adopta un tono de urgencia y pragmatismo, buscando legitimar el aumento de la inversión en defensa y la modernización militar. La IA se presenta como una herramienta más dentro de un conjunto de innovaciones tecnológicas destinadas a fortalecer la capacidad bélica y la disuasión."
"34","Starmer advierte que el Reino Unido debe prepararse para la guerra ante la amenaza rusa","bbcl","https://www.biobiochile.cl/noticias/internacional/europa/2025/06/02/starmer-advierte-que-el-reino-unido-debe-prepararse-para-la-guerra-ante-la-amenaza-rusa.shtml","Gobierno","Sector Público","Impulsa la innovación militar, incluyendo la IA, como parte de la estrategia de defensa.","neutralidad","La noticia se centra en la reorientación de la política de defensa del Reino Unido hacia la preparación para la guerra, enmarcada por la percibida amenaza rusa. La Inteligencia Artificial se menciona tangencialmente como una tecnología que aumentará la letalidad de las fuerzas armadas, sin un análisis profundo de sus implicaciones o riesgos. El discurso adopta un tono de urgencia y pragmatismo, buscando legitimar el aumento de la inversión en defensa y la modernización militar. La IA se presenta como una herramienta más dentro de un conjunto de innovaciones tecnológicas destinadas a fortalecer la capacidad bélica y la disuasión."
"35","Starmer advierte que el Reino Unido debe prepararse para la guerra ante la amenaza rusa","bbcl","https://www.biobiochile.cl/noticias/internacional/europa/2025/06/02/starmer-advierte-que-el-reino-unido-debe-prepararse-para-la-guerra-ante-la-amenaza-rusa.shtml","expertos","Academia / Expertos","Encargados de la Revisión Estratégica de Defensa que busca hacer frente a crecientes amenazas.","neutralidad","La noticia se centra en la reorientación de la política de defensa del Reino Unido hacia la preparación para la guerra, enmarcada por la percibida amenaza rusa. La Inteligencia Artificial se menciona tangencialmente como una tecnología que aumentará la letalidad de las fuerzas armadas, sin un análisis profundo de sus implicaciones o riesgos. El discurso adopta un tono de urgencia y pragmatismo, buscando legitimar el aumento de la inversión en defensa y la modernización militar. La IA se presenta como una herramienta más dentro de un conjunto de innovaciones tecnológicas destinadas a fortalecer la capacidad bélica y la disuasión."
"36","Hackeamos un computador EN VIVO: Así actúan los ciberdelincuentes","bbcl","https://www.biobiochile.cl/biobiotv/programas/igadget/2025/11/03/hackeamos-un-computador-en-vivo-asi-actuan-los-ciberdelincuentes.shtml","Ideograma AI","Empresa Tecnológica","Herramienta de creación de imágenes mediante IA, presentada como innovadora y accesible.","neutralidad","La noticia presenta un discurso dual sobre la tecnología, contrastando el potencial innovador de la IA (Ideograma AI) con sus implicaciones en la ciberdelincuencia. La IA no es intrínsecamente buena o mala, sino una herramienta cuyo uso se define por los actores. La presentación de Lockbits y su accionar cibercriminal, junto con la mención de malware y ransomware, introduce una dimensión de riesgo, aunque se busca también ofrecer soluciones. La orientación es mayormente informativa y neutral, enfocándose en la dualidad de la IA en el ámbito digital y la necesidad de seguridad."
"37","Hackeamos un computador EN VIVO: Así actúan los ciberdelincuentes","bbcl","https://www.biobiochile.cl/biobiotv/programas/igadget/2025/11/03/hackeamos-un-computador-en-vivo-asi-actuan-los-ciberdelincuentes.shtml","André Goujon","Líder Empresarial","Representante de Lockbits, discute sobre ciberdelincuencia y protección de datos, implicando el uso de IA en ambos lados.","neutralidad","La noticia presenta un discurso dual sobre la tecnología, contrastando el potencial innovador de la IA (Ideograma AI) con sus implicaciones en la ciberdelincuencia. La IA no es intrínsecamente buena o mala, sino una herramienta cuyo uso se define por los actores. La presentación de Lockbits y su accionar cibercriminal, junto con la mención de malware y ransomware, introduce una dimensión de riesgo, aunque se busca también ofrecer soluciones. La orientación es mayormente informativa y neutral, enfocándose en la dualidad de la IA en el ámbito digital y la necesidad de seguridad."
"38","Hackeamos un computador EN VIVO: Así actúan los ciberdelincuentes","bbcl","https://www.biobiochile.cl/biobiotv/programas/igadget/2025/11/03/hackeamos-un-computador-en-vivo-asi-actuan-los-ciberdelincuentes.shtml","Lockbits","Empresa No Tecnológica","Organización que demuestra el accionar de ciberdelincuentes, sugiriendo la IA como herramienta en estas actividades.","neutralidad","La noticia presenta un discurso dual sobre la tecnología, contrastando el potencial innovador de la IA (Ideograma AI) con sus implicaciones en la ciberdelincuencia. La IA no es intrínsecamente buena o mala, sino una herramienta cuyo uso se define por los actores. La presentación de Lockbits y su accionar cibercriminal, junto con la mención de malware y ransomware, introduce una dimensión de riesgo, aunque se busca también ofrecer soluciones. La orientación es mayormente informativa y neutral, enfocándose en la dualidad de la IA en el ámbito digital y la necesidad de seguridad."
"39","Hackeamos un computador EN VIVO: Así actúan los ciberdelincuentes","bbcl","https://www.biobiochile.cl/biobiotv/programas/igadget/2025/11/03/hackeamos-un-computador-en-vivo-asi-actuan-los-ciberdelincuentes.shtml","Conexión Digital","Medio de Comunicación","Plataforma que integra noticias sobre IA y ciberdelincuencia, actuando como mediador del discurso.","neutralidad","La noticia presenta un discurso dual sobre la tecnología, contrastando el potencial innovador de la IA (Ideograma AI) con sus implicaciones en la ciberdelincuencia. La IA no es intrínsecamente buena o mala, sino una herramienta cuyo uso se define por los actores. La presentación de Lockbits y su accionar cibercriminal, junto con la mención de malware y ransomware, introduce una dimensión de riesgo, aunque se busca también ofrecer soluciones. La orientación es mayormente informativa y neutral, enfocándose en la dualidad de la IA en el ámbito digital y la necesidad de seguridad."
"40","Con Donald Trump de regreso: los desafíos que enfrenta la economía mundial durante este 2025","bbcl","https://www.biobiochile.cl/noticias/economia/actualidad-economica/2025/01/01/con-donald-trump-de-regreso-los-desafios-que-enfrenta-la-economia-mundial-durante-este-2025.shtml","Donald Trump","Políticos","Mencionado como factor de incertidumbre económica y geopolítica, pero no directamente relacionado con la IA.","neutralidad","La noticia aborda principalmente las repercusiones económicas y geopolíticas del regreso de Donald Trump a la presidencia de EE.UU., con la Inteligencia Artificial (IA) relegada a un punto secundario. La IA se presenta como un factor de transformación tecnológica con beneficios evidentes para las grandes empresas del sector, aunque su impacto en la vida cotidiana de trabajadores y empresas comunes se describe como lento. La narrativa mantiene una orientación neutral respecto a la IA, reconociendo tanto su potencial como las barreras para su adopción generalizada. Se observan omisiones en cuanto a los riesgos o debates éticos de la IA, centrándose más en su dimensión económica y de adopción empresarial."
"41","Con Donald Trump de regreso: los desafíos que enfrenta la economía mundial durante este 2025","bbcl","https://www.biobiochile.cl/noticias/economia/actualidad-economica/2025/01/01/con-donald-trump-de-regreso-los-desafios-que-enfrenta-la-economia-mundial-durante-este-2025.shtml","Deutsche Welle (DW)","Academia / Expertos","Fuente de análisis sobre el impacto de la IA, destacando su lenta transformación en la vida laboral y empresarial común, pero su importancia en áreas como medicina y defensa.","neutralidad","La noticia aborda principalmente las repercusiones económicas y geopolíticas del regreso de Donald Trump a la presidencia de EE.UU., con la Inteligencia Artificial (IA) relegada a un punto secundario. La IA se presenta como un factor de transformación tecnológica con beneficios evidentes para las grandes empresas del sector, aunque su impacto en la vida cotidiana de trabajadores y empresas comunes se describe como lento. La narrativa mantiene una orientación neutral respecto a la IA, reconociendo tanto su potencial como las barreras para su adopción generalizada. Se observan omisiones en cuanto a los riesgos o debates éticos de la IA, centrándose más en su dimensión económica y de adopción empresarial."
"42","Con Donald Trump de regreso: los desafíos que enfrenta la economía mundial durante este 2025","bbcl","https://www.biobiochile.cl/noticias/economia/actualidad-economica/2025/01/01/con-donald-trump-de-regreso-los-desafios-que-enfrenta-la-economia-mundial-durante-este-2025.shtml","Microsoft","Empresa Tecnológica","Identificada como una de las grandes beneficiadas por el avance de la IA.","neutralidad","La noticia aborda principalmente las repercusiones económicas y geopolíticas del regreso de Donald Trump a la presidencia de EE.UU., con la Inteligencia Artificial (IA) relegada a un punto secundario. La IA se presenta como un factor de transformación tecnológica con beneficios evidentes para las grandes empresas del sector, aunque su impacto en la vida cotidiana de trabajadores y empresas comunes se describe como lento. La narrativa mantiene una orientación neutral respecto a la IA, reconociendo tanto su potencial como las barreras para su adopción generalizada. Se observan omisiones en cuanto a los riesgos o debates éticos de la IA, centrándose más en su dimensión económica y de adopción empresarial."
